user_prompt,reference,hypothesis,rouge1_fmeasure,rouge2_fmeasure,rougeL_fmeasure,granular_bleu_score
"For the `supplier_rating` column, check that all values are integers within the range of 1 to 5.","expect_column_values_to_be_between(column=""supplier_rating"", min_value=1, max_value=5),expect_column_values_to_be_of_type(column=""supplier_rating"", type_=""int"")","expect_column_values_to_be_of_type(column=""supplier_rating"", type_=""int""),expect_column_values_to_be_between(column=""supplier_rating"", min_value=1, max_value=5)",1.0,0.9615384615384616,0.5925925925925926,98.72585449014348
For field 'result_score': Validate that the mean of (result_score) is greater than or equal to 70. Ensure this field exists.,"expect_column_mean_to_be_between(column=""result_score"", min_value=70),expect_column_to_exist(column=""result_score"")","expect_column_to_exist(column=""result_score""),expect_column_mean_to_be_between(column=""result_score"", min_value=70, max_value=float('inf'))",0.9047619047619047,0.85,0.5714285714285715,79.10332881922882
For field 'customer_feedback': Ensure the feedback length is between 10 and 500 characters and that it does not include any offensive language based on a predefined list.,"expect_column_value_lengths_to_be_between(column=""customer_feedback"", min_value=10, max_value=500),expect_column_values_to_not_match_regex(column=""customer_feedback"", regex=r""(offensive_word_1|offensive_word_2|offensive_word_3)"")","expect_column_value_lengths_to_be_between(column=""customer_feedback"", min_value=10, max_value=500),expect_column_values_to_not_match_regex(column=""customer_feedback"", regex=r""[^A-Za-z0-9\s]"")  # Assuming the regex for offensive language has been provided.",0.7341772151898734,0.7012987012987012,0.7341772151898734,75.1092570543903
"For the `fuel_type` column: Ensure it contains values from the set `['Natural Gas', 'Electric', 'Solar']`. Validate that there are no duplicate entries.","expect_column_values_to_be_in_set(column=""fuel_type"", value_set=['Natural Gas', 'Electric', 'Solar']),expect_column_values_to_be_unique(column=""fuel_type"")","expect_column_values_to_be_in_set(column=""fuel_type"", value_set=['Natural Gas', 'Electric', 'Solar']),expect_column_values_to_be_unique(column=""fuel_type"")",1.0,1.0,1.0,100.00000000000004
Check that the `sample_size` column contains integer values greater than 0 and less than or equal to 5000.,"expect_column_values_to_be_between(column=""sample_size"", min_value=1, max_value=5000),expect_column_values_to_be_of_type(column=""sample_size"", type_=""int"")","expect_column_values_to_be_of_type(column=""sample_size"", type_=""int""),expect_column_values_to_be_between(column=""sample_size"", min_value=1, max_value=5000)",1.0,0.9615384615384616,0.5925925925925926,98.72585449014348
"For the `battery_level` column, confirm that all values are less than or equal to 100% and greater than or equal to 0%.","expect_column_values_to_be_between(column=""battery_level"", min_value=0, max_value=100)","expect_column_values_to_be_between(column=""battery_level"", min_value=0, max_value=100)",1.0,1.0,1.0,100.00000000000004
In the `policy_number` column: Ensure all entries are unique and follow the pattern 'INS-XXXXXX'. Validate no missing values.,"expect_column_values_to_be_unique(column=""policy_number""),expect_column_values_to_not_be_null(column=""policy_number""),expect_column_values_to_match_regex(column=""policy_number"", regex=r""^INS-\d{6}$"")","expect_column_values_to_be_unique(column=""policy_number""),expect_column_values_to_match_regex(column=""policy_number"", regex=r""^INS-[^-]{8}$"")  # Match for INS, then one character '-', followed by 8 digits.",0.6461538461538462,0.634920634920635,0.6461538461538462,63.185856892593435
"Check that the `supplier_info` column contains valid JSON objects according to the specified schema: `{ 'supplier_name': 'string', 'contact': 'string' }`.","expect_column_values_to_match_json_schema(column=""supplier_info"", schema={""type"": ""object"", ""properties"": {""supplier_name"": {""type"": ""string""}, ""contact"": {""type"": ""string""}}})","expect_column_values_to_match_json_schema(column=""supplier_info"", schema=""{'supplier_name':'string', 'contact':'string' }"")",0.8648648648648648,0.6857142857142857,0.8648648648648648,28.73494051604842
Check that the `customer_id` column does not contain any duplicates and matches the specified set of valid IDs.,"expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_in_set(column=""customer_id"", value_set=valid_ids_set)","expect_column_values_to_be_unique(column=""customer_id""),expect_column_values_to_be_in_set(column=""customer_id"", value_set=valid_customer_ids)",0.9583333333333334,0.9130434782608695,0.9583333333333334,94.09334976907532
"Check that the `email_status` column contains only values from the set `['sent', 'failed', 'pending']`.","expect_column_values_to_be_in_set(column=""email_status"", value_set=['sent', 'failed', 'pending'])","expect_column_values_to_be_in_set(column=""email_status"", value_set=['sent', 'failed', 'pending'])",1.0,1.0,1.0,100.00000000000004
Validate that the `user_rating` column has a mean value between 1 and 5 and that the most common rating is `5`.,"expect_column_mean_to_be_between(column=""user_rating"", min_value=1, max_value=5),expect_column_most_common_value_to_be_in_set(column=""user_rating"", value_set=[5])","expect_column_mean_to_be_between(column=""user_rating"", min_value=1, max_value=5),expect_column_mode_to_equal(column=""user_rating"", value=5)",0.8363636363636363,0.7169811320754716,0.8363636363636363,69.2051620399755
Ensure the `price` field contains only positive numeric values and has no missing entries.,"expect_column_values_to_be_between(column=""price"", min_value=0),expect_column_values_to_not_be_null(column=""price"")","expect_column_values_to_not_be_null(column=""price""),expect_column_values_to_be_between(column=""price"", min_value=0)",1.0,0.9473684210526315,0.7,98.20823001871207
Ensure that the `reaction_count` column values are always greater than or equal to the `like_count` column.,"expect_column_pair_values_A_to_be_greater_than_B(column_A=""reaction_count"", column_B=""like_count"")","expect_column_pair_values_A_to_be_greater_than_B(column_A=""reaction_count"", column_B=""like_count"")",1.0,1.0,1.0,100.00000000000004
"Validate that the `device_used` column does not match any SQL-like patterns from the list: ['%DROP%', '%SELECT%'].","expect_column_values_to_not_match_regex_list(column=""device_used"", regex_list=[r""%DROP%"", r""%SELECT%""])","expect_column_values_to_not_match_regex_list(column=""device_used"", regex_list=[""%DROP%"", ""%SELECT%""])",0.9375,0.7999999999999999,0.9375,87.96551680065389
Check that the `filing_date` column contains valid dates and is not missing any entries.,"expect_column_to_exist(column=""filing_date""),expect_column_values_to_be_dateutil_parseable(column=""filing_date""),expect_column_values_to_not_be_null(column=""filing_date"")","expect_column_to_exist(column=""filing_date""),expect_column_values_to_be_dateutil_parseable(column=""filing_date""),expect_column_values_to_not_be_null(column=""filing_date"")",1.0,1.0,1.0,100.00000000000004
"Validate that the CSV file `property_listings.csv` contains valid headers, and that the `price` column matches the expected numeric format.","expect_file_to_have_valid_table_header(file_path=""property_listings.csv""),expect_column_values_to_be_of_type(column=""price"", type_=""float"")","expect_file_to_exist(file_path=""property_listings.csv""),expect_file_to_have_valid_table_header(table_header=""property_listings""),expect_file_to_match_json_schema(file_path=""property_listings.csv"", schema={""type"": ""object"", ""properties"": {""price"": {""type"": ""number""}}})",0.5573770491803278,0.4067796610169491,0.49180327868852464,32.66548176673868
For field 'guest_count': Ensure the field matches the type 'integer'. Verify that guest counts are greater than zero.,"expect_column_values_to_be_of_type(column=""guest_count"", type_=""int""),expect_column_values_to_be_greater_than(column=""guest_count"", value=0)","expect_column_values_to_be_of_type(column=""guest_count"", type_=""int""),expect_column_values_to_be_greater_than(column=""guest_count"", value=0)",1.0,1.0,1.0,100.00000000000004
"Check that the `event_time` column contains datetime strings that match the `'%Y/%m/%d %H:%M'` format, ensuring correct logging of event occurrences.","expect_column_values_to_match_strftime_format(column=""event_time"", strftime_format=""%Y/%m/%d %H:%M"")","expect_column_values_to_match_strftime_format(column=""event_time"", strftime_format=""%Y/%m/%d %H:%M"")",1.0,1.0,1.0,100.00000000000004
Ensure the `data_points` field contains only numeric values within the specified range of 0 to 100.,"expect_column_values_to_be_between(column=""data_points"", min_value=0, max_value=100),expect_column_values_to_be_of_type(column=""data_points"", type_=""float""),  # Assuming numeric values can be float,expect_column_values_to_be_of_type(column=""data_points"", type_=""int"")  # Assuming numeric values can also be int","expect_column_values_to_be_between(column=""data_points"", min_value=0, max_value=100)",0.44776119402985076,0.43076923076923085,0.44776119402985076,9.301448921066353
"Ensure the `humidity` column values are between 0 and 100, and the average humidity is not greater than 70%.","expect_column_values_to_be_between(column=""humidity"", min_value=0, max_value=100),expect_column_mean_to_be_between(column=""humidity"", min_value=None, max_value=70)","expect_column_values_to_be_between(column=""humidity"", min_value=0, max_value=100),expect_column_mean_to_be_between(column=""humidity"", min_value=0, max_value=70) CLIIIK",0.9473684210526316,0.9090909090909091,0.9473684210526316,94.15839804285298
For the `supplier_email`: Validate that it matches the standard email format and does not exceed 100 characters.,"expect_column_values_to_match_regex(column=""supplier_email"", regex=r""^[a-zA-Z0-9._%+-]+@[a-zA-Z0-9.-]+\.[a-zA-Z]{2,}$""),expect_column_value_lengths_to_be_between(column=""supplier_email"", min_value=1, max_value=100)","expect_column_values_to_match_regex(r""^[\w\.-]+@[\w\.-]+\.\w{2,}$""),expect_column_value_lengths_to_be_between(column=""supplier_email"", min_value=1, max_value=100)",0.7272727272727274,0.6875,0.7272727272727274,67.15302933308159
For field 'balance': Ensure the average balance for all accounts is at least $500. Verify that this field is not null.,"expect_column_mean_to_be_between(column=""balance"", min_value=500),expect_column_values_to_not_be_null(column=""balance"")","expect_column_mean_to_be_between(column=""balance"", min_value=500),expect_column_values_to_not_be_null(column=""balance"")",1.0,1.0,1.0,100.00000000000004
Ensure the `publication_date` column contains dates formatted as 'YYYY-MM-DD' and that all entries are within the last 10 years.,"expect_column_values_to_match_strftime_format(column=""publication_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_dateutil_parseable(column=""publication_date"")  # To ensure the values are date parseable,# To ensure all entries are within the last 10 years, we can create a custom function for this expectation, as there is no direct built-in expectation for date ranges based on current date.,# However, if we were to use a similar expectation from the reference, we'd typically check against specific values. ,# Therefore, a direct translation using the provided expectations cannot fully capture the requirement to check for the last 10 years.","expect_column_values_to_match_strftime_format(column=""publication_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_dateutil_parseable(column=""publication_date"")  # assuming ""publication_date"" column contains actual date objects, this will ensure they can be parsed by ""dateutil"" as well.",0.4161073825503356,0.326530612244898,0.389261744966443,32.698436630025256
Ensure the `incident_timestamp` column matches the format 'YYYY-MM-DD HH:MM:SS' and can be parsed correctly.,"expect_column_values_to_match_strftime_format(column=""incident_timestamp"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_be_dateutil_parseable(column=""incident_timestamp"")","expect_column_values_to_match_strftime_format(column=""incident_timestamp"", strftime_format=""%Y-%m-%d %H:%M:%S""),expect_column_values_to_be_dateutil_parseable(column=""incident_timestamp"")",1.0,1.0,1.0,100.00000000000004
Verify that the `supplier_id` column contains unique values and does not allow null entries.,"expect_column_values_to_be_unique(column=""supplier_id""),expect_column_values_to_not_be_null(column=""supplier_id"")","expect_column_values_to_be_unique(column=""supplier_id""),expect_column_values_to_not_be_null(column=""supplier_id"")",1.0,1.0,1.0,100.00000000000004
For field 'user_id': Ensure this field is required (not null). Verify that all user IDs are unique and match the type 'string'.,"expect_column_values_to_not_be_null(column=""user_id""),expect_column_values_to_be_unique(column=""user_id""),expect_column_values_to_be_of_type(column=""user_id"", type_=""string"")","expect_column_values_to_not_be_null(column=""user_id""),expect_column_values_to_be_unique(column=""user_id""),expect_column_values_to_be_of_type(column=""user_id"", type_=""string"")",1.0,1.0,1.0,100.00000000000004
For the `platform` column: Validate that all entries are unique and match the regex pattern '^(PC|Xbox|PlayStation|Switch)$'.,"expect_column_values_to_be_unique(column=""platform""),expect_column_values_to_match_regex(column=""platform"", regex=r""^(PC|Xbox|PlayStation|Switch)$"")","expect_column_values_to_be_unique(column=""platform""),expect_column_values_to_match_regex(column=""platform"", regex=r""^(PC|Xbox|PlayStation|Switch)$"")",1.0,1.0,1.0,100.00000000000004
For field 'block_height': Ensure this field contains only integer values. Validate that values are in increasing order without gaps.,"expect_column_values_to_be_of_type(column=""block_height"", type_=""int""),expect_column_values_to_be_increasing(column=""block_height"")","expect_column_values_to_be_of_type(column=""block_height"", type_=""int""),expect_column_values_to_be_increasing(column=""block_height""),expect_column_values_to_not_be_null(column=""block_height""),expect_column_pair_values_to_be_equal(column_A=""block_height"", column_B=""previous_block_height""),expect_column_values_to_match_regex(column=""block_height"", regex=r""^\d+$"")  # Assuming the values are in increasing order without gaps.",0.4719101123595506,0.45977011494252873,0.4719101123595506,32.00556428979687
"Ensure that the `supplier_rating` column contains values from the defined set `['A', 'B', 'C']`.","expect_column_values_to_be_in_set(column=""supplier_rating"", value_set=['A', 'B', 'C'])","expect_column_values_to_be_in_set(column=""supplier_rating"", value_set=['A', 'B', 'C'])",1.0,1.0,1.0,100.00000000000004
Ensure the `viewing_duration` in the Streaming Platforms domain is less than the `session_length` in the CRM domain.,"expect_column_pair_values_A_to_be_greater_than_B(column_A=""viewing_duration"", column_B=""session_length"")","expect_column_pair_values_A_to_be_less_than_B(column_A=""viewing_duration"", column_B=""session_length"")",0.9444444444444444,0.8823529411764706,0.9444444444444444,93.36510695862633
For field 'cargo_weight': Ensure the field matches the type 'float'. Validate that all values are greater than zero and formatted correctly with two decimal places.,"expect_column_values_to_be_of_type(column=""cargo_weight"", type_=""float""),expect_column_values_to_be_greater_than(column=""cargo_weight"", value=0),expect_column_values_to_match_regex(column=""cargo_weight"", regex=r""^\d+(\.\d{2})?$"")","expect_column_values_to_be_of_type(column=""cargo_weight"", type_=""float""),expect_column_values_to_be_between(column=""cargo_weight"", min_value=0.01, max_value=999999.99),expect_column_values_to_match_regex(column=""cargo_weight"", regex=r""^\d+(.\d{2})?$"")",0.8888888888888888,0.810126582278481,0.8888888888888888,84.55498849659628
Ensure the values in the `tariff_rate` column are arranged in decreasing order.,"expect_column_values_to_be_decreasing(column=""tariff_rate"")","expect_column_values_to_be_decreasing(column=""tariff_rate"")",1.0,1.0,1.0,100.00000000000004
"For field 'weather_condition': Ensure the field contains only distinct values matching `['Sunny', 'Rainy', 'Cloudy', 'Snowy']`.","expect_column_distinct_values_to_equal_set(column=""weather_condition"", value_set=['Sunny', 'Rainy', 'Cloudy', 'Snowy'])","expect_column_distinct_values_to_equal_set(column=""weather_condition"", value_set=['Sunny', 'Rainy', 'Cloudy', 'Snowy'])",1.0,1.0,1.0,100.00000000000004
For field 'manager_id': Ensure the field matches the type 'text'. Ensure values in (manager_id) must exist in employees (employee_id). Ensure this field exists.,"expect_column_to_exist(column=""manager_id""),expect_column_values_to_be_of_type(column=""manager_id"", type_=""text""),expect_column_values_to_be_in_set(column=""manager_id"", value_set=employees[""employee_id""])","expect_column_to_exist(column=""manager_id""),expect_column_values_to_be_of_type(column=""manager_id"", type_=""text""),expect_column_values_to_be_in_set(column=""manager_id"", value_set=employees[""employee_id""])",1.0,1.0,1.0,100.00000000000004
For field 'forecast_date': Ensure the field is required (not null). Ensure the field follows the date format 'YYYY-MM-DD'. Ensure no duplicate dates exist in the dataset.,"expect_column_values_to_not_be_null(column=""forecast_date""),expect_column_values_to_match_strftime_format(column=""forecast_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_unique(column=""forecast_date"")","expect_column_values_to_not_be_null(column=""forecast_date""),expect_column_values_to_match_strftime_format(column=""forecast_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_be_unique(column=""forecast_date"")",1.0,1.0,1.0,100.00000000000004
Verify that the `watch_time` column values are greater than or equal to `0` and do not exceed `300` minutes.,"expect_column_values_to_be_between(column=""watch_time"", min_value=0, max_value=300)","expect_column_values_to_be_between(column=""watch_time"", min_value=0, max_value=300)",1.0,1.0,1.0,100.00000000000004
Ensure the `ip_address` field contains unique entries and adheres to the correct IP address formats (IPv4).,"expect_column_values_to_be_unique(column=""ip_address""),expect_column_values_to_match_regex(column=""ip_address"", regex=r""^(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)(\.(25[0-5]|2[0-4][0-9]|[01]?[0-9][0-9]?)){2}$"")","expect_column_values_to_be_unique(column=""ip_address""),expect_column_values_to_match_regex(column=""ip_address"", regex=r""^(?:\d{1,3}\.){3}\d{1,3}$"")",0.4597701149425288,0.44705882352941173,0.4597701149425288,17.722851981921607
Verify that the `purchase_date` field matches the datetime format 'YYYY-MM-DD' and contains no missing values.,"expect_column_to_exist(column=""purchase_date""),expect_column_values_to_match_strftime_format(column=""purchase_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_not_be_null(column=""purchase_date"")","expect_column_to_exist(column=""purchase_date""),expect_column_values_to_match_strftime_format(column=""purchase_date"", strftime_format=""%Y-%m-%d""),expect_column_values_to_not_be_null(column=""purchase_date"")",1.0,1.0,1.0,100.00000000000004
Ensure the number of rows in the `medical_records` table equals the number of unique entries in the `patient_id` column.,"expect_table_row_count_to_equal(expectation_type=""expect_column_unique_value_count_to_equal"", column=""patient_id"")","expect_table_row_count_to_equal_other_table(table=""medical_records"", other_table=""patient_id"")илакти",0.4848484848484848,0.3870967741935484,0.4848484848484848,43.766477976863186
For fields 'product_price' and 'discount_price': Ensure both fields match the type 'decimal'. Validate that (discount_price) is less than (product_price) for all records. Ensure these fields exist.,"expect_column_to_exist(column=""product_price""),expect_column_to_exist(column=""discount_price""),expect_column_values_to_be_of_type(column=""product_price"", type_=""decimal""),expect_column_values_to_be_of_type(column=""discount_price"", type_=""decimal""),expect_column_pair_values_A_to_be_greater_than_B(column_A=""product_price"", column_B=""discount_price"")","expect_column_to_exist(column=""product_price""),expect_column_to_exist(column=""discount_price""),expect_column_values_to_be_of_type(column=""product_price"", type_=""decimal""),expect_column_values_to_be_of_type(column=""discount_price"", type_=""decimal""),expect_column_pair_values_A_to_be_greater_than_B(column_A=""discount_price"", column_B=""product_price"")",1.0,0.9636363636363636,0.9642857142857143,99.61611575575436
For the field 'feedback_score': Ensure it is numeric and between 1 and 5. Validate that 'feedback_score' is greater than or equal to 'customer_satisfaction'.,"expect_column_values_to_be_of_type(column=""feedback_score"", type_=""numeric""),expect_column_values_to_be_between(column=""feedback_score"", min_value=1, max_value=5),expect_column_pair_values_A_to_be_greater_than_B(column_A=""feedback_score"", column_B=""customer_satisfaction"")","expect_column_values_to_be_of_type(column=""feedback_score"", type_=""float""),expect_column_values_to_be_between(column=""feedback_score"", min_value=1, max_value=5),expect_column_pair_values_A_to_be_greater_than_B(column_A=""feedback_score"", column_B=""customer_satisfaction"")",0.9777777777777777,0.9545454545454546,0.9777777777777777,97.51797570884214
"Ensure that the `service_type` column only contains values from the set `['Repair', 'Inspection', 'Consultation']`. Validate that this column exists.","expect_column_to_exist(column=""service_type""),expect_column_values_to_be_in_set(column=""service_type"", value_set=['Repair', 'Inspection', 'Consultation'])","expect_column_to_exist(column=""service_type""),expect_column_values_to_be_in_set(column=""service_type"", value_set=['Repair', 'Inspection', 'Consultation'])",1.0,1.0,1.0,100.00000000000004
Ensure all `customer_email` addresses are unique and conform to the standard email format as defined by the regex pattern.,"expect_column_values_to_be_unique(column=""customer_email""),expect_column_values_to_match_regex(column=""customer_email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$"")","expect_column_values_to_be_unique(column=""customer_email""),expect_column_values_to_match_regex(column=""customer_email"", regex=r""^[\w\.-]+@[\w\.-]+\.\w+$"")",1.0,1.0,1.0,100.00000000000004
For the `status_code` field: Validate that all entries are valid JSON objects and conform to the specified schema for statuses.,"expect_column_values_to_be_json_parseable(column=""status_code""),expect_column_values_to_match_json_schema(column=""status_code"", schema=""your_schema_here"")","expect_column_values_to_match_json_schema(column=""status_code"")  # Assuming a ""statuses"" schema is in place.",0.5365853658536585,0.46153846153846156,0.5365853658536585,34.468259481889994
"For the `voter_id` column, ensure all entries are unique and conform to a specified pattern of 10 digits. Validate that there are no null values.","expect_column_values_to_be_unique(column=""voter_id""),expect_column_values_to_match_regex(column=""voter_id"", regex=r""^\d{10}$""),expect_column_values_to_not_be_null(column=""voter_id"")","expect_column_values_to_be_unique(column=""voter_id""),expect_column_values_to_match_regex(column=""voter_id"", regex=r""^[0-9]{10}$""),expect_column_values_to_not_be_null(column=""voter_id"")",0.9538461538461539,0.9206349206349206,0.9538461538461539,91.68478886314178
For field 'registration_date': Confirm this field exists. Ensure that all dates in 'registration_date' are not older than the election date.,"expect_column_to_exist(column=""registration_date""),expect_column_pair_values_A_to_be_greater_than_B(column_A=""registration_date"", column_B=""election_date"")","expect_column_to_exist(column=""registration_date""),expect_column_values_to_be_between(column=""registration_date"", min_value=""election_date""),expect_column_values_to_be_dateutil_parseable(column=""registration_date""),expect_column_values_to_be_unique(column=""registration_date"")",0.5625,0.3548387096774194,0.53125,41.454083029649
Confirm that the `user_feedback` column contains strings that do not exceed 500 characters in length.,"expect_column_value_lengths_to_be_between(column=""user_feedback"", min_value=0, max_value=500)","expect_column_value_lengths_to_be_between(column=""user_feedback"", min_value=1, max_value=500)",0.9375,0.8666666666666667,0.9375,92.10500207490826
"Verify that the `bathrooms` field is an integer and contains no missing values, with values ranging from 0 to 5.","expect_column_values_to_be_of_type(column=""bathrooms"", type_=""int""),expect_column_values_to_not_be_null(column=""bathrooms""),expect_column_values_to_be_between(column=""bathrooms"", min_value=0, max_value=5)","expect_column_values_to_be_between(column=""bathrooms"", min_value=0, max_value=5),expect_column_values_to_be_of_type(column=""bathrooms"", type_=""int""),expect_column_values_to_not_be_null(column=""bathrooms"")",1.0,0.9696969696969697,0.6176470588235294,99.01141077297541
"For field 'wallet_address': Ensure the field matches the type 'text'. Validate that values conform to the expected address format (e.g., hex string for Ethereum). Ensure this field exists.","expect_column_to_exist(column=""wallet_address""),expect_column_values_to_be_of_type(column=""wallet_address"", type_=""text""),expect_column_values_to_match_regex(column=""wallet_address"", regex=r""^0x[a-fA-F0-9]{40}$"")","expect_column_to_exist(column=""wallet_address""),expect_column_values_to_be_of_type(column=""wallet_address"", type_=""text""),expect_column_values_to_match_regex(column=""wallet_address"", regex=r""^[0-9A-Fa-f]{40}$"")",0.9014084507042254,0.8405797101449276,0.9014084507042254,92.68101164050631
"Validate that the `sent_time` and `received_time` columns maintain a logical order, where `sent_time` is always earlier than `received_time`.","expect_column_pair_values_A_to_be_greater_than_B(column_A=""sent_time"", column_B=""received_time"")","expect_column_values_to_be_greater_than(column=""sent_time"", other_column=""received_time"")",0.8125000000000001,0.4000000000000001,0.8125000000000001,54.44581248827759
For the `salary` field: Ensure values fall within the range of 30000 to 200000. Validate that this field cannot be null.,"expect_column_values_to_be_between(column=""salary"", min_value=30000, max_value=200000),expect_column_values_to_not_be_null(column=""salary"")","expect_column_values_to_be_between(column=""salary"", min_value=30000, max_value=200000),expect_column_values_to_not_be_null(column=""salary"")",1.0,1.0,1.0,100.00000000000004
For field 'like_count': Ensure values in (like_count) are within the range of 0 to 100000. Ensure this field exists.,"expect_column_to_exist(column=""like_count""),expect_column_values_to_be_between(column=""like_count"", min_value=0, max_value=100000)","expect_column_to_exist(column=""like_count""),expect_column_values_to_be_between(column=""like_count"", min_value=0, max_value=100000)",1.0,1.0,1.0,100.00000000000004
Confirm that the `team_score` column values are consistently greater than the `opponent_score` column for winning games.,"expect_column_pair_values_A_to_be_greater_than_B(column_A=""team_score"", column_B=""opponent_score"")","expect_column_pair_values_A_to_be_greater_than_B(column_A=""team_score"", column_B=""opponent_score"")",1.0,1.0,1.0,100.00000000000004
For field 'booking_id': Ensure this field exists and matches the type 'text'. Validate that the length of booking IDs is exactly 8 characters.,"expect_column_to_exist(column=""booking_id""),expect_column_values_to_be_of_type(column=""booking_id"", type_=""text""),expect_column_value_lengths_to_equal(column=""booking_id"", length=8)","expect_column_to_exist(column=""booking_id""),expect_column_values_to_be_of_type(column=""booking_id"", type_=""text""),expect_column_value_lengths_to_equal(column=""booking_id"", length=8)",1.0,1.0,1.0,100.00000000000004
"For field 'team_name': Confirm that values in (team_name) are string types and do not exceed 50 characters, ensuring no duplicates.","expect_column_values_to_be_of_type(column=""team_name"", type_=""str""),expect_column_value_lengths_to_be_between(column=""team_name"", min_value=1, max_value=50),expect_column_values_to_be_unique(column=""team_name"")","expect_column_values_to_be_of_type(column=""team_name"", type_=""string""),expect_column_value_lengths_to_be_between(column=""team_name"", min_value=1, max_value=50),expect_column_values_to_be_unique(column=""team_name"")",0.972972972972973,0.9444444444444444,0.972972972972973,96.97770291819575
Ensure the `grades` column has values that are numeric and fall within the range of 0 to 100.,"expect_column_values_to_be_of_type(column=""grades"", type_=""numeric""),expect_column_values_to_be_between(column=""grades"", min_value=0, max_value=100)","expect_column_values_to_be_of_type(column=""grades"", type_=""float""),expect_column_values_to_be_between(column=""grades"", min_value=0, max_value=100)",0.96,0.9166666666666666,0.96,95.51190479308646
"Ensure the `transaction_amount` values are positive and within a range of 0.01 to 10,000.00.","expect_column_values_to_be_between(column=""transaction_amount"", min_value=0.01, max_value=10000.00),expect_column_values_to_be_greater_than(column=""transaction_amount"", threshold=0)","expect_column_values_to_be_greater_than(column=""transaction_amount"", value=0.01),expect_column_values_to_be_between(column=""transaction_amount"", min_value=0.01, max_value=10000.00)",0.9491525423728815,0.8771929824561403,0.6779661016949153,92.51768748886323
For field `customer_feedback`: Ensure the field adheres to the defined JSON schema for feedback structure.,"expect_column_values_to_match_json_schema(column=""customer_feedback"", schema=""your_defined_json_schema_here"")","expect_column_values_to_match_json_schema(column=""customer_feedback"", schema=""defined JSON schema for feedback structure"")",0.8484848484848485,0.7741935483870969,0.8484848484848485,71.38452887982677
"For the `weather_condition` field: Ensure values are from the specified set `['Clear', 'Cloudy', 'Rain', 'Snow']`. Ensure this field exists.","expect_column_to_exist(column=""weather_condition""),expect_column_values_to_be_in_set(column=""weather_condition"", value_set=['Clear', 'Cloudy', 'Rain', 'Snow'])","expect_column_to_exist(column=""weather_condition""),expect_column_values_to_be_in_set(column=""weather_condition"", value_set=['Clear', 'Cloudy', 'Rain', 'Snow'])",1.0,1.0,1.0,100.00000000000004
For the `check_in_date` and `check_out_date`: Ensure check-out dates are always later than check-in dates.,"expect_column_pair_values_A_to_be_greater_than_B(column_A=""check_out_date"", column_B=""check_in_date"")","expect_column_pair_values_to_be_increasing(column_A=""check_out_date"", column_B=""check_in_date"")",0.8648648648648648,0.742857142857143,0.8648648648648648,77.49838580322564
"For field 'status': Ensure the field contains only distinct values from the set ['Open', 'Closed', 'Pending']. Ensure this field is not null.","expect_column_values_to_be_in_set(column=""status"", value_set=[""Open"", ""Closed"", ""Pending""]),expect_column_values_to_not_be_null(column=""status"")","expect_column_values_to_be_in_set(column=""status"", value_set=['Open', 'Closed', 'Pending']),expect_column_values_to_not_be_null(column=""status"")",1.0,1.0,1.0,78.74757509415676
Ensure the `product_id` column contains unique values and does not allow null entries.,"expect_column_values_to_be_unique(column=""product_id""),expect_column_values_to_not_be_null(column=""product_id"")","expect_column_values_to_be_unique(column=""product_id""),expect_column_values_to_not_be_null(column=""product_id"")",1.0,1.0,1.0,100.00000000000004
Ensure the 'inventory' table has at least 200 rows and that all 'product_id' values are unique.,"expect_table_row_count_to_be_between(min_value=200),expect_column_values_to_be_unique(column=""product_id"")","expect_table_row_count_to_be_between(table=""inventory"", min_value=200),expect_column_values_to_be_unique(column=""product_id"")",0.9500000000000001,0.8947368421052632,0.9500000000000001,83.39679065405737
"For the `delivery_status` column: Ensure that values are limited to the set `['Pending', 'Shipped', 'Delivered']`.","expect_column_values_to_be_in_set(column=""delivery_status"", value_set=['Pending', 'Shipped', 'Delivered'])","expect_column_values_to_be_in_set(column=""delivery_status"", value_set=['Pending', 'Shipped', 'Delivered'])",1.0,1.0,1.0,100.00000000000004
"In the 'medication' field, validate that the string length of each entry is between 1 and 50 characters.","expect_column_value_lengths_to_be_between(column=""medication"", min_value=1, max_value=50)","expect_column_value_lengths_to_be_between(column=""medication"", min_value=1, max_value=50)",1.0,1.0,1.0,100.00000000000004
Ensure the `usage_kwh` column contains numeric values within the range of 0 to 50000.,"expect_column_values_to_be_between(column=""usage_kwh"", min_value=0, max_value=50000)","expect_column_values_to_be_between(column=""usage_kwh"", min_value=0, max_value=50000)",1.0,1.0,1.0,100.00000000000004
